"SegNum","frac_depletion","WellNum","time_days","dist_wellToStream_m","Tr_bulk_m2d","S_bulk","lmda_m2d"
114,0.017,647,3543,4315.693,20.347,0.27,132.447
115,0.014,647,3543,4321.207,11.91,0.274,125.666
255,0.027,647,3543,3583.646,19.967,0.27,118.581
256,0.063,647,3543,2875.226,36.185,0.27,127.44
262,0.03,647,3543,3867.92,25.228,0.27,93.412
263,0.074,647,3543,2986.757,51.183,0.27,81.653
373,0.028,647,3543,3818.046,75.71,0.27,106.877
374,0.016,647,3543,3705.593,78.828,0.27,99.155
375,0.066,647,3543,3261.345,85.435,0.27,95.136
376,0.043,647,3543,2805.755,88.264,0.27,87.302
377,0.012,647,3543,2771.167,83.593,0.27,81.16
378,0.022,647,3543,2667.736,81.499,0.27,77.918
379,0.034,647,3543,2572.367,82.797,0.27,72.491
380,0.084,647,3543,2636.746,107.273,0.271,70.534
461,0.041,647,3543,2514.145,79.697,0.27,66.948
462,0.012,647,3543,2504.276,93.929,0.27,64.256
463,0.146,647,3543,1616.069,104.225,0.27,67.229
464,0.033,647,3543,2438.325,88.047,0.27,79.308
465,0.022,647,3543,2223.372,98.301,0.27,75.263
466,0.217,647,3543,1836.189,123.357,0.27,72.805
112,0.019,647,18143,4997.807,23.812,0.27,129.457
114,0.018,647,18143,4315.693,20.347,0.27,132.447
115,0.056,647,18143,4321.207,11.91,0.274,125.666
252,0.016,647,18143,5068.725,51.447,0.27,113.473
253,0.012,647,18143,5072.665,65.144,0.27,95.642
255,0.022,647,18143,3583.646,19.967,0.27,118.581
256,0.052,647,18143,2875.226,36.185,0.27,127.44
262,0.059,647,18143,3867.92,25.228,0.27,93.412
263,0.061,647,18143,2986.757,51.183,0.27,81.653
371,0.026,647,18143,5011.599,79.277,0.27,95.016
373,0.024,647,18143,3818.046,75.71,0.27,106.877
374,0.014,647,18143,3705.593,78.828,0.27,99.155
375,0.055,647,18143,3261.345,85.435,0.27,95.136
376,0.036,647,18143,2805.755,88.264,0.27,87.302
378,0.018,647,18143,2667.736,81.499,0.27,77.918
379,0.028,647,18143,2572.367,82.797,0.27,72.491
380,0.07,647,18143,2636.746,107.273,0.271,70.534
456,0.013,647,18143,4609.32,120.196,0.27,71.618
461,0.034,647,18143,2514.145,79.697,0.27,66.948
463,0.121,647,18143,1616.069,104.225,0.27,67.229
464,0.027,647,18143,2438.325,88.047,0.27,79.308
465,0.018,647,18143,2223.372,98.301,0.27,75.263
466,0.18,647,18143,1836.189,123.357,0.27,72.805
467,0.022,647,18143,5008.343,82.483,0.27,100.475
255,0.055,648,258,2858.339,72.198,0.27,118.581
256,0.152,648,258,2003.666,83.838,0.27,127.44
263,0.077,648,258,3597.194,89.311,0.27,81.653
463,0.117,648,258,2315.383,35.073,0.27,67.229
465,0.022,648,258,2556.042,26.136,0.27,75.263
466,0.578,648,258,1016.679,54.307,0.27,72.805
114,0.027,648,3543,3542.664,56.355,0.27,132.447
115,0.075,648,3543,3543.575,67.168,0.271,125.666
253,0.012,648,3543,4072.67,114.717,0.27,95.642
255,0.035,648,3543,2858.339,72.198,0.27,118.581
256,0.097,648,3543,2003.666,83.838,0.27,127.44
263,0.049,648,3543,3597.194,89.311,0.27,81.653
373,0.029,648,3543,3499.892,44.428,0.27,106.877
374,0.016,648,3543,3475.851,42.507,0.27,99.155
375,0.058,648,3543,3283.095,41.259,0.27,95.136
376,0.031,648,3543,3150.093,42.249,0.27,87.302
378,0.014,648,3543,3111.865,35.398,0.27,77.918
379,0.02,648,3543,3125.059,32.3,0.27,72.491
380,0.035,648,3543,3234.832,50.527,0.271,70.534
461,0.022,648,3543,3172.008,36.242,0.27,66.948
463,0.074,648,3543,2315.383,35.073,0.27,67.229
464,0.022,648,3543,2751.359,14.775,0.27,79.308
465,0.014,648,3543,2556.042,26.136,0.27,75.263
466,0.369,648,3543,1016.679,54.307,0.27,72.805
112,0.02,648,18143,4377.395,57.545,0.27,129.457
114,0.022,648,18143,3542.664,56.355,0.27,132.447
115,0.071,648,18143,3543.575,67.168,0.271,125.666
252,0.021,648,18143,4068.75,90.53,0.27,113.473
253,0.015,648,18143,4072.67,114.717,0.27,95.642
255,0.028,648,18143,2858.339,72.198,0.27,118.581
256,0.079,648,18143,2003.666,83.838,0.27,127.44
262,0.045,648,18143,4224.316,58.515,0.27,93.412
263,0.04,648,18143,3597.194,89.311,0.27,81.653
371,0.024,648,18143,4663.413,52.869,0.27,95.016
373,0.024,648,18143,3499.892,44.428,0.27,106.877
374,0.013,648,18143,3475.851,42.507,0.27,99.155
375,0.047,648,18143,3283.095,41.259,0.27,95.136
376,0.025,648,18143,3150.093,42.249,0.27,87.302
378,0.011,648,18143,3111.865,35.398,0.27,77.918
379,0.016,648,18143,3125.059,32.3,0.27,72.491
380,0.041,648,18143,3234.832,50.527,0.271,70.534
459,0.017,648,18143,5255.293,25.773,0.27,86.136
461,0.018,648,18143,3172.008,36.242,0.27,66.948
463,0.06,648,18143,2315.383,35.073,0.27,67.229
464,0.018,648,18143,2751.359,14.775,0.27,79.308
465,0.012,648,18143,2556.042,26.136,0.27,75.263
466,0.298,648,18143,1016.679,54.307,0.27,72.805
467,0.022,648,18143,4619.82,11.25,0.27,100.475
468,0.014,648,18143,4647.128,13.404,0.27,97.544
252,0.047,649,258,3068.791,112.815,0.27,113.473
253,0.035,649,258,3072.678,133.772,0.27,95.642
254,0.012,649,258,3448.407,132.359,0.27,82.67
256,0.202,649,258,1327.565,87.32,0.27,127.44
263,0.04,649,258,4349.247,119.887,0.27,81.653
463,0.049,649,258,3179.672,80.682,0.27,67.229
466,0.614,649,258,834.077,86.4,0.27,72.805
112,0.014,649,3543,3917.281,19.073,0.27,129.457
114,0.028,649,3543,2911.31,19.019,0.27,132.447
115,0.106,649,3543,2799.002,26.087,0.27,125.666
252,0.032,649,3543,3068.791,112.815,0.27,113.473
253,0.024,649,3543,3072.678,133.772,0.27,95.642
255,0.038,649,3543,2344.713,82.05,0.27,118.581
256,0.135,649,3543,1327.565,87.32,0.27,127.44
263,0.027,649,3543,4349.247,119.887,0.27,81.653
373,0.023,649,3543,3452.683,61.23,0.27,106.877
374,0.012,649,3543,3448.445,69.911,0.27,99.155
375,0.037,649,3543,3529.845,65.913,0.27,95.136
376,0.017,649,3543,3738.169,66.71,0.27,87.302
380,0.011,649,3543,3996.979,98.424,0.271,70.534
463,0.033,649,3543,3179.672,80.682,0.27,67.229
464,0.011,649,3543,3345.822,55.202,0.27,79.308
466,0.412,649,3543,834.077,86.4,0.27,72.805
467,0.023,649,3543,4334.143,47.765,0.27,100.475
468,0.016,649,3543,4089.825,47.661,0.27,97.544
111,0.015,649,18143,5053.676,23.627,0.27,111.879
112,0.02,649,18143,3917.281,19.073,0.27,129.457
114,0.026,649,18143,2911.31,19.019,0.27,132.447
115,0.098,649,18143,2799.002,26.087,0.27,125.666
252,0.029,649,18143,3068.791,112.815,0.27,113.473
253,0.022,649,18143,3072.678,133.772,0.27,95.642
255,0.035,649,18143,2344.713,82.05,0.27,118.581
256,0.125,649,18143,1327.565,87.32,0.27,127.44
262,0.033,649,18143,4767.482,90.523,0.27,93.412
263,0.025,649,18143,4349.247,119.887,0.27,81.653
371,0.02,649,18143,4514.279,61.153,0.27,95.016
373,0.021,649,18143,3452.683,61.23,0.27,106.877
374,0.011,649,18143,3448.445,69.911,0.27,99.155
375,0.034,649,18143,3529.845,65.913,0.27,95.136
376,0.016,649,18143,3738.169,66.71,0.27,87.302
380,0.024,649,18143,3996.979,98.424,0.271,70.534
463,0.03,649,18143,3179.672,80.682,0.27,67.229
466,0.379,649,18143,834.077,86.4,0.27,72.805
467,0.021,649,18143,4334.143,47.765,0.27,100.475
468,0.015,649,18143,4089.825,47.661,0.27,97.544
115,0.256,650,258,2005.881,63.314,0.27,125.666
252,0.088,650,258,2068.871,67.575,0.27,113.473
253,0.068,650,258,2072.694,86.98,0.27,95.642
254,0.021,650,258,2480.795,87.668,0.27,82.67
256,0.235,650,258,1228.894,76.995,0.27,127.44
466,0.331,650,258,1468.124,60.851,0.27,72.805
113,0.015,650,3543,3311.757,62.193,0.27,137.538
114,0.043,650,3543,2530.017,60.316,0.27,132.447
115,0.227,650,3543,2005.881,63.314,0.27,125.666
252,0.078,650,3543,2068.871,67.575,0.27,113.473
253,0.06,650,3543,2072.694,86.98,0.27,95.642
254,0.018,650,3543,2480.795,87.668,0.27,82.67
255,0.057,650,3543,2196.648,53.312,0.27,118.581
256,0.208,650,3543,1228.894,76.995,0.27,127.44
466,0.293,650,3543,1468.124,60.851,0.27,72.805
111,0.017,650,18143,4807.09,59.446,0.27,111.879
112,0.022,650,18143,3678.124,66.71,0.27,129.457
113,0.011,650,18143,3311.757,62.193,0.27,137.538
114,0.032,650,18143,2530.017,60.316,0.27,132.447
115,0.173,650,18143,2005.881,63.314,0.27,125.666
252,0.06,650,18143,2068.871,67.575,0.27,113.473
253,0.046,650,18143,2072.694,86.98,0.27,95.642
254,0.014,650,18143,2480.795,87.668,0.27,82.67
255,0.044,650,18143,2196.648,53.312,0.27,118.581
256,0.158,650,18143,1228.894,76.995,0.27,127.44
262,0.027,650,18143,5441.776,49.398,0.27,93.412
263,0.018,650,18143,5179.413,76.009,0.27,81.653
371,0.019,650,18143,4583.667,27.836,0.27,95.016
373,0.02,650,18143,3686.84,24.666,0.27,106.877
375,0.027,650,18143,3873.576,10.879,0.27,95.136
376,0.012,650,18143,4441.764,9.686,0.27,87.302
380,0.017,650,18143,4846.395,33.734,0.272,70.534
463,0.02,650,18143,4106.048,46.415,0.27,67.229
466,0.223,650,18143,1468.124,60.851,0.27,72.805
467,0.022,650,18143,4208.397,14.083,0.27,100.475
468,0.017,650,18143,3722.571,15.523,0.27,97.544
115,0.338,651,258,1420.228,78.968,0.27,125.666
252,0.197,651,258,1069.102,89.834,0.27,113.473
253,0.164,651,258,1072.74,117.216,0.27,95.642
254,0.039,651,258,1547.506,108.599,0.27,82.67
256,0.111,651,258,1790.34,82.631,0.27,127.44
466,0.131,651,258,2242.516,98.979,0.27,72.805
468,0.02,651,258,3603.943,41.639,0.27,97.544
112,0.013,651,3543,3702.986,74.281,0.27,129.457
113,0.011,651,3543,3308.667,65.025,0.27,137.538
114,0.032,651,3543,2515.203,67.782,0.27,132.447
115,0.301,651,3543,1420.228,78.968,0.27,125.666
252,0.176,651,3543,1069.102,89.834,0.27,113.473
253,0.147,651,3543,1072.74,117.216,0.27,95.642
254,0.035,651,3543,1547.506,108.599,0.27,82.67
255,0.038,651,3543,2480.492,63.357,0.27,118.581
256,0.099,651,3543,1790.34,82.631,0.27,127.44
373,0.013,651,3543,4148.988,72.02,0.27,106.877
466,0.117,651,3543,2242.516,98.979,0.27,72.805
468,0.018,651,3543,3603.943,41.639,0.27,97.544
111,0.014,651,18143,4761.994,75.706,0.27,111.879
112,0.019,651,18143,3702.986,74.281,0.27,129.457
114,0.028,651,18143,2515.203,67.782,0.27,132.447
115,0.263,651,18143,1420.228,78.968,0.27,125.666
240,0.03,651,18143,5582.05,66.159,0.27,32.592
251,0.021,651,18143,4744.231,54.147,0.27,73.454
252,0.153,651,18143,1069.102,89.834,0.27,113.473
253,0.128,651,18143,1072.74,117.216,0.27,95.642
254,0.031,651,18143,1547.506,108.599,0.27,82.67
255,0.034,651,18143,2480.492,63.357,0.27,118.581
256,0.086,651,18143,1790.34,82.631,0.27,127.44
371,0.015,651,18143,4862.232,59.284,0.27,95.016
373,0.014,651,18143,4148.988,72.02,0.27,106.877
375,0.017,651,18143,4409.87,72.568,0.27,95.136
463,0.011,651,18143,5060.529,83.909,0.27,67.229
466,0.102,651,18143,2242.516,98.979,0.27,72.805
467,0.018,651,18143,4310.368,43.328,0.27,100.475
468,0.015,651,18143,3603.943,41.639,0.27,97.544
115,0.037,652,258,1056.094,63.073,0.27,125.666
252,0.422,652,258,75.714,54.435,0.27,113.473
253,0.53,652,258,74.028,4141.299,0.273,95.642
254,0.011,652,258,746.393,117.213,0.272,82.67
115,0.037,652,3543,1056.094,63.073,0.27,125.666
252,0.422,652,3543,75.714,54.435,0.27,113.473
253,0.53,652,3543,74.028,4141.299,0.273,95.642
254,0.011,652,3543,746.393,117.213,0.272,82.67
115,0.037,652,18143,1056.094,63.073,0.27,125.666
252,0.422,652,18143,75.714,54.435,0.27,113.473
253,0.53,652,18143,74.028,4141.299,0.273,95.642
254,0.011,652,18143,746.393,117.213,0.272,82.67
115,0.249,653,258,1000.545,72.91,0.27,125.666
249,0.015,653,258,2873.968,78.637,0.27,35.305
252,0.38,653,258,799.655,75.628,0.27,113.473
253,0.271,653,258,814.332,90.388,0.27,95.642
254,0.085,653,258,848.193,96.417,0.27,82.67
114,0.014,653,3543,3489.523,65.015,0.27,132.447
115,0.236,653,3543,1000.545,72.91,0.27,125.666
249,0.014,653,3543,2873.968,78.637,0.27,35.305
252,0.36,653,3543,799.655,75.628,0.27,113.473
253,0.257,653,3543,814.332,90.388,0.27,95.642
254,0.08,653,3543,848.193,96.417,0.27,82.67
255,0.015,653,3543,3485.559,50.401,0.27,118.581
256,0.025,653,3543,3383.945,63.847,0.27,127.44
112,0.012,653,18143,4480.973,58.94,0.27,129.457
114,0.013,653,18143,3489.523,65.015,0.27,132.447
115,0.202,653,18143,1000.545,72.91,0.27,125.666
232,0.016,653,18143,5500.872,47.995,0.27,29.923
240,0.046,653,18143,3640.693,55.138,0.27,32.592
244,0.014,653,18143,6781.58,32.496,0.27,39.205
249,0.012,653,18143,2873.968,78.637,0.27,35.305
251,0.024,653,18143,3691.704,37.632,0.27,73.454
252,0.308,653,18143,799.655,75.628,0.27,113.473
253,0.219,653,18143,814.332,90.388,0.27,95.642
254,0.068,653,18143,848.193,96.417,0.27,82.67
255,0.013,653,18143,3485.559,50.401,0.27,118.581
256,0.022,653,18143,3383.945,63.847,0.27,127.44
466,0.031,653,18143,4093.435,90.704,0.27,72.805
115,0.305,654,258,1664.046,34.145,0.27,125.666
241,0.037,654,258,2391.781,57.228,0.27,32.857
249,0.082,654,258,1918.702,55.049,0.27,35.305
251,0.082,654,258,3491.297,13.483,0.27,73.454
252,0.246,654,258,1651.957,51.593,0.27,113.473
253,0.161,654,258,1691.16,60.139,0.27,95.642
254,0.064,654,258,1697.574,64.077,0.27,82.67
468,0.024,654,258,4730.857,65.304,0.27,97.544
115,0.259,654,3543,1664.046,34.145,0.27,125.666
240,0.125,654,3543,2702.281,13.333,0.27,32.592
241,0.032,654,3543,2391.781,57.228,0.27,32.857
242,0.014,654,3543,2594.142,54.913,0.27,31.337
249,0.07,654,3543,1918.702,55.049,0.27,35.305
251,0.07,654,3543,3491.297,13.483,0.27,73.454
252,0.209,654,3543,1651.957,51.593,0.27,113.473
253,0.137,654,3543,1691.16,60.139,0.27,95.642
254,0.054,654,3543,1697.574,64.077,0.27,82.67
256,0.012,654,3543,4302.087,33.347,0.27,127.44
468,0.021,654,3543,4730.857,65.304,0.27,97.544
111,0.016,654,18143,5777.715,18.197,0.27,111.879
112,0.018,654,18143,5124.707,18.041,0.27,129.457
114,0.018,654,18143,4254.648,22.365,0.27,132.447
115,0.183,654,18143,1664.046,34.145,0.27,125.666
232,0.032,654,18143,5476.055,36.121,0.27,29.923
235,0.016,654,18143,5930.148,44.747,0.27,17.092
239,0.022,654,18143,6123.105,44.303,0.27,19.85
240,0.138,654,18143,2702.281,13.333,0.27,32.592
241,0.022,654,18143,2391.781,57.228,0.27,32.857
244,0.037,654,18143,5881.293,28.329,0.27,39.205
249,0.049,654,18143,1918.702,55.049,0.27,35.305
251,0.049,654,18143,3491.297,13.483,0.27,73.454
252,0.148,654,18143,1651.957,51.593,0.27,113.473
253,0.097,654,18143,1691.16,60.139,0.27,95.642
254,0.038,654,18143,1697.574,64.077,0.27,82.67
255,0.017,654,18143,4253.741,16.795,0.271,118.581
256,0.027,654,18143,4302.087,33.347,0.27,127.44
466,0.043,654,18143,5059.545,121.692,0.27,72.805
467,0.016,654,18143,5607.548,73.232,0.27,100.475
468,0.015,654,18143,4730.857,65.304,0.27,97.544
115,0.222,655,258,2556.757,58.052,0.27,125.666
241,0.127,655,258,1468.379,113.449,0.27,32.857
249,0.345,655,258,1050.308,75.076,0.27,35.305
252,0.139,655,258,2555.715,56.398,0.27,113.473
253,0.092,655,258,2650.059,65.029,0.27,95.642
254,0.037,655,258,2654.07,69.389,0.27,82.67
394,0.013,655,258,6121.027,24.434,0.27,77.713
468,0.026,655,258,5432.483,9.371,0.27,97.544
115,0.148,655,3543,2556.757,58.052,0.27,125.666
240,0.281,655,3543,1830.302,57.208,0.27,32.592
241,0.084,655,3543,1468.379,113.449,0.27,32.857
242,0.033,655,3543,1712.711,97.15,0.27,31.337
249,0.229,655,3543,1050.308,75.076,0.27,35.305
251,0.032,655,3543,3570.662,25.192,0.27,73.454
252,0.092,655,3543,2555.715,56.398,0.27,113.473
253,0.061,655,3543,2650.059,65.029,0.27,95.642
254,0.024,655,3543,2654.07,69.389,0.27,82.67
468,0.017,655,3543,5432.483,9.371,0.27,97.544
111,0.014,655,18143,6399.255,37.515,0.27,111.879
112,0.015,655,18143,5869.082,39.191,0.27,129.457
114,0.013,655,18143,5101.695,43.67,0.27,132.447
115,0.101,655,18143,2556.757,58.052,0.27,125.666
232,0.033,655,18143,5625.891,28.82,0.27,29.923
235,0.017,655,18143,5716.662,33.184,0.272,17.092
239,0.027,655,18143,5434.734,46.949,0.271,19.85
240,0.238,655,18143,1830.302,57.208,0.27,32.592
241,0.057,655,18143,1468.379,113.449,0.27,32.857
242,0.022,655,18143,1712.711,97.15,0.27,31.337
244,0.052,655,18143,4953.369,36.068,0.27,39.205
249,0.156,655,18143,1050.308,75.076,0.27,35.305
251,0.048,655,18143,3570.662,25.192,0.27,73.454
252,0.063,655,18143,2555.715,56.398,0.27,113.473
253,0.041,655,18143,2650.059,65.029,0.27,95.642
254,0.017,655,18143,2654.07,69.389,0.27,82.67
255,0.012,655,18143,5102.891,22.663,0.271,118.581
256,0.019,655,18143,5250.222,41.245,0.27,127.44
466,0.032,655,18143,6036.19,53.761,0.27,72.805
467,0.013,655,18143,6298.438,9.371,0.27,100.475
468,0.012,655,18143,5432.483,9.371,0.27,97.544
115,0.065,656,258,3507.844,24.574,0.27,125.666
240,0.099,656,258,1182.238,80.777,0.27,32.592
241,0.182,656,258,769.191,172.369,0.271,32.857
242,0.059,656,258,1066.39,136.69,0.27,31.337
247,0.011,656,258,4148.806,59.755,0.27,91.158
249,0.524,656,258,630.073,137.78,0.27,35.305
252,0.036,656,258,3508.814,116.207,0.27,113.473
253,0.024,656,258,3631.198,121.105,0.27,95.642
115,0.044,656,3543,3507.844,24.574,0.27,125.666
239,0.015,656,3543,4855.95,70.712,0.271,19.85
240,0.313,656,3543,1182.238,80.777,0.27,32.592
241,0.122,656,3543,769.191,172.369,0.271,32.857
242,0.039,656,3543,1066.39,136.69,0.27,31.337
244,0.052,656,3543,3996.343,48.5,0.27,39.205
249,0.352,656,3543,630.073,137.78,0.27,35.305
251,0.023,656,3543,3912.812,71.693,0.27,73.454
252,0.024,656,3543,3508.814,116.207,0.27,113.473
253,0.016,656,3543,3631.198,121.105,0.27,95.642
115,0.041,656,18143,3507.844,24.574,0.27,125.666
232,0.021,656,18143,5941.875,50.322,0.27,29.923
235,0.012,656,18143,5673.959,61.067,0.271,17.092
239,0.021,656,18143,4855.95,70.712,0.271,19.85
240,0.295,656,18143,1182.238,80.777,0.27,32.592
241,0.115,656,18143,769.191,172.369,0.271,32.857
242,0.037,656,18143,1066.39,136.69,0.27,31.337
244,0.049,656,18143,3996.343,48.5,0.27,39.205
249,0.331,656,18143,630.073,137.78,0.27,35.305
251,0.027,656,18143,3912.812,71.693,0.27,73.454
252,0.022,656,18143,3508.814,116.207,0.27,113.473
253,0.015,656,18143,3631.198,121.105,0.27,95.642
392,0.013,656,18143,6057.179,46.073,0.27,89.9
240,0.574,657,258,1202.234,31.065,0.27,32.592
241,0.103,657,258,1013.496,87.708,0.27,32.857
242,0.045,657,258,1158.014,72.179,0.27,31.337
244,0.099,657,258,3066.864,18.726,0.27,39.205
246,0.013,657,258,3077.591,10.605,0.27,85.909
247,0.016,657,258,3188.128,24.96,0.27,91.158
249,0.149,657,258,1016.833,52.502,0.271,35.305
240,0.574,657,3543,1202.234,31.065,0.27,32.592
241,0.103,657,3543,1013.496,87.708,0.27,32.857
242,0.045,657,3543,1158.014,72.179,0.27,31.337
244,0.099,657,3543,3066.864,18.726,0.27,39.205
246,0.013,657,3543,3077.591,10.605,0.27,85.909
247,0.016,657,3543,3188.128,24.96,0.27,91.158
249,0.149,657,3543,1016.833,52.502,0.271,35.305
96,0.017,657,18143,6978.252,48.788,0.27,60.397
115,0.031,657,18143,4480.282,35.538,0.27,125.666
232,0.021,657,18143,6400.088,27.081,0.27,29.923
235,0.013,657,18143,5805.806,32.02,0.271,17.092
237,0.011,657,18143,6017.254,50.352,0.285,19.358
239,0.027,657,18143,4429.918,33.037,0.273,19.85
240,0.473,657,18143,1202.234,31.065,0.27,32.592
241,0.085,657,18143,1013.496,87.708,0.27,32.857
242,0.037,657,18143,1158.014,72.179,0.27,31.337
244,0.082,657,18143,3066.864,18.726,0.27,39.205
245,0.012,657,18143,4295.193,34.705,0.271,26.962
247,0.013,657,18143,3188.128,24.96,0.27,91.158
249,0.123,657,18143,1016.833,52.502,0.271,35.305
251,0.024,657,18143,4457.642,9.521,0.27,73.454
252,0.015,657,18143,4482.395,44.343,0.27,113.473
392,0.017,657,18143,5557.241,15.849,0.27,89.9
240,0.614,658,258,1549.305,66.787,0.27,32.592
241,0.04,658,258,1860.831,119.363,0.27,32.857
242,0.021,658,258,1844.786,99.889,0.27,31.337
244,0.178,658,258,2197.194,46.062,0.27,39.205
246,0.029,658,258,2197.879,42.153,0.27,85.909
247,0.035,658,258,2261.8,42.71,0.27,91.158
249,0.055,658,258,1870.277,93.673,0.27,35.305
392,0.027,658,258,5203.504,38.453,0.27,89.9
239,0.011,658,3543,4203.342,60.506,0.271,19.85
240,0.596,658,3543,1549.305,66.787,0.27,32.592
241,0.039,658,3543,1860.831,119.363,0.27,32.857
242,0.02,658,3543,1844.786,99.889,0.27,31.337
244,0.173,658,3543,2197.194,46.062,0.27,39.205
245,0.019,658,3543,3942.814,40.981,0.271,26.962
246,0.028,658,3543,2197.879,42.153,0.27,85.909
247,0.034,658,3543,2261.8,42.71,0.27,91.158
249,0.053,658,3543,1870.277,93.673,0.27,35.305
392,0.027,658,3543,5203.504,38.453,0.27,89.9
95,0.035,658,18143,6367.794,65.002,0.27,107.649
96,0.025,658,18143,6125.94,62.151,0.27,60.397
115,0.025,658,18143,5462.681,65.983,0.27,125.666
232,0.021,658,18143,6972.135,39.492,0.27,29.923
235,0.013,658,18143,6092.691,42.41,0.272,17.092
237,0.012,658,18143,6031.193,59.764,0.282,19.358
239,0.031,658,18143,4203.342,60.506,0.271,19.85
240,0.485,658,18143,1549.305,66.787,0.27,32.592
241,0.032,658,18143,1860.831,119.363,0.27,32.857
242,0.016,658,18143,1844.786,99.889,0.27,31.337
244,0.141,658,18143,2197.194,46.062,0.27,39.205
245,0.015,658,18143,3942.814,40.981,0.271,26.962
246,0.023,658,18143,2197.879,42.153,0.27,85.909
247,0.028,658,18143,2261.8,42.71,0.27,91.158
249,0.043,658,18143,1870.277,93.673,0.27,35.305
251,0.022,658,18143,5141.114,35.163,0.27,73.454
252,0.012,658,18143,5465.525,84.487,0.27,113.473
392,0.022,658,18143,5203.504,38.453,0.27,89.9
240,0.475,659,258,1762.731,15.108,0.27,32.592
244,0.277,659,258,1492.918,22.477,0.27,39.205
246,0.072,659,258,1438.684,12.062,0.27,85.909
247,0.088,659,258,1437.816,10.038,0.271,91.158
248,0.019,659,258,1749.033,9.799,0.27,82.743
249,0.027,659,258,2821.688,83.365,0.28,35.305
