"SegNum","stream_elev_m","stream_dtb_m","stream_width_m","WellNum","well_elev_m","well_screenTopDepth_m","well_screenBotDepth_m","well_wte_m","well_dtb_m","dist_wellToStream_m","mu_well_m","mf_well_m","mu_stream_m","mf_stream_m","Tr_well_m2d","Tr_stream_m2d","Tr_bulk_m2d","S_well","S_stream","S_bulk","lmda_m2d"
478,223.297,5.898,10.009,768,821.182,560.375,594.675,260.806,4.542,4137.878,0,37.51,5.898,0,10.248,2293.139,10.272,0.27,0.35,0.27,65.983
99,217.919,6.665,12.033,769,23.673,13.682,47.982,9.991,12.493,7179.645,0,242.228,6.665,235.563,66.182,2655.519,79.306,0.27,0.272,0.27,70.2
100,231.858,5.797,11.944,769,184.501,160.79,195.09,23.711,11.005,6452.412,0,242.447,5.797,236.651,66.242,2318.403,77.581,0.27,0.272,0.27,80.11
101,239.638,6.661,11.797,769,312.058,279.165,313.465,32.893,11.071,6222.87,0,241.045,6.661,234.384,65.858,2653.929,74.993,0.27,0.272,0.27,68.857
102,244.395,8.289,11.708,769,288.193,249.819,284.119,38.374,10.989,4305.425,0,240.321,8.289,232.032,65.661,3286.084,74.802,0.27,0.273,0.27,54.919
103,249.775,8.109,11.556,769,156.89,118.258,152.558,38.632,11.93,4287.605,0,245.443,8.109,237.334,67.06,3217.71,74.976,0.27,0.273,0.27,55.405
104,258.329,7.485,11.138,769,113.398,89.6,123.9,23.798,12.725,4168.867,0,268.831,7.485,261.346,73.45,2981.414,81.072,0.27,0.272,0.27,57.86
105,263.963,7.488,11.022,769,123.434,100.686,134.986,22.747,11.018,5573.455,0,275.516,7.488,268.028,75.277,2984.667,78.639,0.27,0.272,0.27,57.228
106,275.405,7.04,10.772,769,264.032,226.877,261.177,37.155,10.014,6470.641,0,272.55,7.04,265.51,74.466,2809.592,75.666,0.27,0.272,0.27,59.495
164,252.44,7.92,10.077,769,111.451,40.236,74.536,71.215,10.757,4047.302,0,215.525,7.92,207.605,58.886,3136.069,64.235,0.27,0.273,0.27,49.467
165,266.734,7.451,10.035,769,154.595,93.345,127.645,61.25,12.202,3236.075,0,239.783,7.451,232.333,65.514,2960.266,65.711,0.27,0.272,0.27,52.364
222,275.178,7.254,9.881,769,189.647,93.405,127.705,96.241,9.201,6644.458,0,213.236,7.254,205.982,58.261,2876.589,61.909,0.27,0.273,0.27,52.96
328,281.595,7.291,9.94,769,254.947,116.609,150.909,138.338,8.686,2937.275,0,177.557,7.291,170.266,48.512,2881.249,48.512,0.27,0.273,0.27,53.008
385,174.162,6.218,11.437,769,359.069,197.043,231.343,162.026,5.082,7237.774,0,46.436,6.218,40.218,12.687,2428.43,29.934,0.27,0.281,0.27,71.515
386,175.804,6.069,11.37,769,289.86,134.091,168.391,155.769,5.944,7248.359,0,54.335,6.069,48.266,14.845,2372.796,33.259,0.27,0.279,0.27,72.838
388,195.016,5.896,11.203,769,232.246,92.015,126.315,140.23,6.982,6453.423,0,89.086,5.896,83.189,24.34,2315.238,39.143,0.27,0.275,0.27,73.869
390,219.83,5.518,11.021,769,287.621,146.718,181.018,140.903,4.806,6112.662,0,113.227,5.518,107.708,30.936,2174.868,40.195,0.27,0.274,0.27,77.652
391,247.245,4.745,10.803,769,215.305,79.073,113.373,136.232,5.197,5396.835,0,145.312,4.745,140.567,39.702,1883.171,43.011,0.27,0.273,0.27,88.52
392,287.854,4.45,10.289,769,185.064,54.354,88.654,130.71,5.87,5398.545,0,191.444,4.45,186.995,52.307,1781.157,57.804,0.27,0.272,0.271,89.9
393,312.286,4.781,10.183,769,288.905,165.177,199.477,123.728,7.238,6893.233,0,222.858,4.781,218.077,60.889,1918.411,61.58,0.27,0.272,0.27,82.809
412,239.311,6.114,10.508,769,323.164,144.408,178.708,178.755,6.503,7120.985,0,94.856,6.114,88.742,25.917,2401.33,32.038,0.27,0.275,0.27,66.823
413,251.713,6.874,10.39,769,266.913,88.285,122.585,178.628,5.093,5378.322,0,107.385,6.874,100.511,29.34,2699.942,32.028,0.27,0.275,0.27,58.767
414,266.46,7.899,10.152,769,429.716,253.304,287.604,176.412,4.765,5105.842,0,124.348,7.899,116.448,33.974,3103.031,33.974,0.27,0.275,0.27,49.968
415,277.009,7.518,10.049,769,369.306,198.355,232.655,170.95,5.276,4685.982,0,140.359,7.518,132.84,38.349,2959.428,39.326,0.27,0.274,0.27,51.966
416,283.47,8.435,9.968,769,207.224,47.042,81.342,160.182,6.082,4063.522,0,157.588,8.435,149.153,43.056,3320.396,43.056,0.27,0.274,0.27,45.946
473,264.915,4.326,10.161,769,235.334,39.907,74.207,195.427,5.325,5211.751,0,103.788,4.326,99.463,28.357,1708.941,28.43,0.27,0.273,0.27,91.329
474,279.36,4.409,9.975,769,389.402,196.007,230.307,193.396,5.115,4986.074,0,120.264,4.409,115.855,32.859,1746.03,32.859,0.27,0.273,0.27,87.951
475,275.446,4.221,9.893,769,372.334,181.264,215.564,191.07,5.58,4745.279,0,118.676,4.221,114.455,32.425,1672.29,32.425,0.27,0.273,0.27,91.131
476,163.801,7.474,10.227,769,481.299,294.266,328.566,187.033,5.317,7240.092,0,34.3,7.474,3.593,9.371,2907.065,24.654,0.27,0.324,0.271,53.198
477,177.121,6.71,9.902,769,364.503,180.173,214.473,184.33,4.482,6680.027,0,34.3,6.71,20.38,9.371,2614.471,24.039,0.27,0.29,0.27,57.374
478,223.297,5.898,10.009,769,383.267,242.805,277.105,140.462,6.811,4632.452,0,117.134,5.898,111.236,32.004,2323.531,39.69,0.27,0.274,0.27,65.983
101,239.638,6.661,11.797,770,646.124,387.824,422.124,258.3,4.442,7228.921,0,34.3,6.661,8.977,9.371,2592.343,14.794,0.27,0.304,0.274,68.857
102,244.395,8.289,11.708,770,463.293,211.423,245.723,251.87,4.221,4741.151,0,34.3,8.289,18.535,9.371,3227.753,15.6,0.27,0.295,0.271,54.919
103,249.775,8.109,11.556,770,326.321,84.138,118.438,242.183,3.41,4635.087,0,41.892,8.109,33.783,11.446,3162.096,18.195,0.27,0.285,0.271,55.405
104,258.329,7.485,11.138,770,439.647,211.528,245.828,228.119,3.313,3534.255,0,64.51,7.485,57.025,17.625,2925.589,21.217,0.27,0.279,0.27,57.86
105,263.963,7.488,11.022,770,392.748,180.957,215.257,211.792,4.584,3589.977,0,86.472,7.488,78.984,23.626,2933.016,26.538,0.27,0.277,0.27,57.228
106,275.405,7.04,10.772,770,338.249,143.362,177.662,194.887,4.744,2451.004,0,114.818,7.04,107.778,31.371,2766.496,32.918,0.27,0.275,0.27,59.495
164,252.44,7.92,10.077,770,382.629,173.214,207.514,209.414,6.421,4611.961,0,77.326,7.92,69.406,21.127,3098.31,26.118,0.27,0.278,0.27,49.467
165,266.734,7.451,10.035,770,324.152,130.646,164.946,193.506,11.158,4268.287,0,107.527,7.451,100.077,29.379,2924.13,30.324,0.27,0.276,0.27,52.364
222,275.178,7.254,9.881,770,369.664,153.179,187.479,216.484,13.912,3760.25,0,92.993,7.254,85.739,25.408,2843.736,26.31,0.27,0.276,0.27,52.96
328,281.595,7.291,9.94,770,533.343,252.512,286.812,280.831,5.152,4268.287,0,35.064,7.291,27.773,9.58,2842.317,9.825,0.27,0.287,0.271,53.008
329,289.039,6.816,10.563,770,772.842,483.66,517.96,289.182,5.964,2648.182,0,34.3,6.816,27.341,9.371,2657.581,9.371,0.27,0.286,0.27,60.254
330,295.275,6.047,10.304,770,831.248,544.83,579.13,286.418,6.292,2755.438,0,43.157,6.047,37.11,11.791,2361.284,12.243,0.27,0.281,0.27,66.246
331,304.727,5.841,10.191,770,635.61,353.2,387.5,282.41,6.312,4068.451,0,56.617,5.841,50.776,15.469,2284.953,18.35,0.27,0.278,0.272,67.834
332,311.783,5.919,10.08,770,614.864,335.939,370.239,278.926,5.692,4604.259,0,67.157,5.919,61.238,18.349,2318.097,20.812,0.27,0.277,0.271,66.211
333,320.799,5.758,10.007,770,560.74,285.227,319.527,275.513,4.666,5396.437,0,79.586,5.758,73.827,21.744,2258.977,25.069,0.27,0.276,0.272,67.566
402,179.835,6.921,11.629,770,357.971,89.251,123.551,268.72,8.8,7499.002,0,88.885,6.921,47.664,24.285,2703.897,25.743,0.27,0.28,0.27,65.33
403,183.31,6.942,11.337,770,433.879,163.378,197.678,270.501,6.658,6699.881,0,87.191,6.942,45.949,23.822,2711.737,24.198,0.27,0.281,0.27,63.491
404,194.939,6.491,11.268,770,561.925,288.096,322.396,273.829,5.238,5223.697,0,78.889,6.491,38.099,21.554,2533.945,21.988,0.27,0.282,0.27,67.501
405,204.14,5.88,11.118,770,380.259,105.424,139.724,274.835,6.214,5194.861,0,70.695,5.88,30.514,19.315,2294.623,20.125,0.27,0.283,0.27,73.513
406,210.047,5.946,10.969,770,317.322,41.251,75.551,276.071,6.471,6040.977,0,66.024,5.946,25.778,18.039,2318.803,18.701,0.27,0.285,0.27,71.726
407,216.663,6.07,10.89,770,470.449,192.752,227.052,277.697,5.744,6642.226,0,61.035,6.07,20.664,16.676,2365.819,17.278,0.27,0.288,0.27,69.749
408,219.944,6.075,10.823,770,466.196,188.224,222.524,277.972,6.004,7459.674,0,58.028,6.075,17.653,15.854,2366.627,16.14,0.27,0.29,0.27,69.271
409,221.97,6.08,10.809,770,325.604,41.179,75.479,284.425,6.161,7468.094,0,62.455,6.08,22.075,17.064,2369.759,17.375,0.27,0.287,0.27,69.128
410,228.824,5.997,10.733,770,337.17,61.644,95.944,275.526,5.6,5939.863,0,46.702,5.997,6.405,12.76,2333.271,12.76,0.27,0.309,0.27,69.589
412,239.311,6.114,10.508,770,396.43,131.339,165.639,265.091,4.991,4596.386,0,34.3,6.114,2.406,9.371,2377.742,9.57,0.27,0.327,0.27,66.823
413,251.713,6.874,10.39,770,962.914,700.277,734.577,262.637,12.913,3061.382,0,34.3,6.874,16.502,9.371,2676.989,10.496,0.27,0.294,0.27,58.767
414,266.46,7.899,10.152,770,864.499,600.651,634.951,263.848,10.691,2132.092,0,36.912,7.899,29.012,10.085,3079.142,10.905,0.27,0.287,0.27,49.968
415,277.009,7.518,10.049,770,463.708,193.095,227.395,270.613,6,1890.619,0,40.696,7.518,33.177,11.119,2932.197,11.769,0.27,0.285,0.271,51.966
416,283.47,8.435,9.968,770,467.658,196.763,231.063,270.894,6.206,1846.06,0,46.875,8.435,38.44,12.807,3290.147,13.602,0.27,0.284,0.27,45.946
481,219.717,5.777,9.812,770,208.452,187.746,222.046,20.705,10.177,5701.349,0,233.312,5.777,227.535,63.746,2308.286,72.423,0.27,0.272,0.27,66.037
102,244.395,8.289,11.708,771,221.675,150.486,184.786,71.189,8.318,5489.362,0,207.505,8.289,199.217,56.695,3277.119,65.811,0.27,0.273,0.27,54.919
103,249.775,8.109,11.556,771,272.361,202.92,237.22,69.441,7.937,5385.237,0,214.635,8.109,206.525,58.643,3209.293,66.496,0.27,0.273,0.27,55.405
104,258.329,7.485,11.138,771,160.696,89.687,123.987,71.009,8.046,4105.933,0,221.62,7.485,214.135,60.551,2968.515,65.859,0.27,0.273,0.27,57.86
105,263.963,7.488,11.022,771,98.376,30.004,64.304,68.371,9.485,4017.204,0,229.892,7.488,222.404,62.811,2972.201,76.548,0.27,0.273,0.27,57.228
106,275.405,7.04,10.772,771,109.806,47.254,81.554,62.552,10.433,2323.358,0,247.153,7.04,240.113,67.527,2802.653,75.736,0.27,0.272,0.27,59.495
164,252.44,7.92,10.077,771,242.247,139.854,174.154,102.393,7.314,5385.237,0,184.347,7.92,176.427,50.367,3127.55,57.146,0.27,0.273,0.27,49.467
165,266.734,7.451,10.035,771,301.672,198.564,232.864,103.108,5.64,5148.717,0,197.925,7.451,190.475,54.077,2948.829,55.175,0.27,0.273,0.27,52.364
222,275.178,7.254,9.881,771,197.656,74.876,109.176,122.781,6.867,4017.204,0,186.697,7.254,179.443,51.01,2869.338,62.99,0.27,0.273,0.271,52.96
328,281.595,7.291,9.94,771,560.226,353.249,387.549,206.977,4.74,5148.717,0,108.918,7.291,101.627,29.759,2862.496,30.401,0.27,0.275,0.27,53.008
329,289.039,6.816,10.563,771,445.091,242.245,276.545,202.846,5.917,1961.481,0,120.493,6.816,113.677,32.921,2681.17,32.921,0.27,0.275,0.27,60.254
330,295.275,6.047,10.304,771,278.631,84.388,118.688,194.242,6.509,2036.492,0,135.332,6.047,129.285,36.976,2386.469,38.891,0.27,0.274,0.27,66.246
331,304.727,5.841,10.191,771,168.179,0,34.3,170.502,5.94,3188.442,5.94,164.908,5.841,165.007,2354.539,2316.163,56.991,0.273,0.273,0.271,67.834
332,311.783,5.919,10.08,771,235.334,39.907,74.207,195.427,5.325,3691.801,0,150.656,5.919,144.737,41.162,2340.91,47.873,0.27,0.273,0.271,66.211
333,320.799,5.758,10.007,771,389.402,196.007,230.307,193.396,5.115,4430.62,0,161.703,5.758,155.945,44.181,2281.413,49.299,0.27,0.273,0.27,67.566
348,280.151,5.054,9.973,771,158.848,18.823,53.123,140.025,4.659,7221.652,0,174.426,5.054,169.372,47.657,2011.302,49.188,0.27,0.272,0.27,76.717
401,175.03,6.77,11.818,771,88.842,0,34.3,100.54,12.962,7305.234,12.962,107.526,6.77,113.719,5069.047,2663.052,52.899,0.279,0.274,0.27,67.874
402,179.835,6.921,11.629,771,187.725,83.482,117.782,104.243,8.98,6756.124,0,109.892,6.921,102.971,30.025,2719.008,48.984,0.27,0.275,0.27,65.33
403,183.31,6.942,11.337,771,260.156,141.26,175.56,118.896,6.204,5967.022,0,98.714,6.942,91.772,26.971,2724.256,45.233,0.27,0.276,0.27,63.491
404,194.939,6.491,11.268,771,320.322,187.331,221.631,132.991,5.429,4704.15,0,96.248,6.491,89.757,26.297,2548.059,42.428,0.27,0.275,0.27,67.501
405,204.14,5.88,11.118,771,409.035,264.478,298.778,144.557,5.197,4685.679,0,93.883,5.88,88.002,25.651,2310.33,40.892,0.27,0.275,0.27,73.513
406,210.047,5.946,10.969,771,373.291,219.884,254.184,153.407,4.965,5671.437,0,90.94,5.946,84.994,24.847,2334.982,36.846,0.27,0.275,0.27,71.726
407,216.663,6.07,10.89,771,355.56,195.817,230.117,159.743,4.84,6401.12,0,91.22,6.07,85.149,24.923,2383.438,35.18,0.27,0.275,0.27,69.749
408,219.944,6.075,10.823,771,371.732,207.737,242.037,163.994,5.044,7346.955,0,90.25,6.075,84.175,24.658,2384.802,31.359,0.27,0.275,0.27,69.271
410,228.824,5.997,10.733,771,247.64,72.935,107.235,174.705,5.283,6057.44,0,88.419,5.997,82.423,24.158,2354.04,30.515,0.27,0.275,0.27,69.589
412,239.311,6.114,10.508,771,356.183,164.393,198.693,191.791,4.602,4816.274,0,81.821,6.114,75.707,22.355,2397.769,27.31,0.27,0.276,0.27,66.823
413,251.713,6.874,10.39,771,363.513,148.772,183.072,214.74,3.721,3621.189,0,71.272,6.874,64.399,19.473,2690.076,23.535,0.27,0.278,0.27,58.767
414,266.46,7.899,10.152,771,623.034,402.041,436.341,220.993,3.578,2801.329,0,79.767,7.899,71.868,21.794,3090.851,22.889,0.27,0.278,0.27,49.968
415,277.009,7.518,10.049,771,528.717,269.768,304.068,258.949,4.575,2645.463,0,52.36,7.518,44.841,14.306,2935.384,14.897,0.27,0.281,0.27,51.966
416,283.47,8.435,9.968,771,292.348,39.352,73.652,252.996,4.443,2763.609,0,64.774,8.435,56.339,17.698,3295.038,17.698,0.27,0.28,0.27,45.946
481,219.717,5.777,9.812,771,233.268,48.993,83.293,184.275,9.63,5425.608,0,69.742,5.777,63.965,19.055,2263.596,27.093,0.27,0.277,0.27,66.037
102,244.395,8.289,11.708,772,661.351,394.064,428.364,267.288,5.095,6307.747,0,34.3,8.289,3.118,9.371,3223.54,10.649,0.27,0.328,0.27,54.919
103,249.775,8.109,11.556,772,498.99,239.702,274.002,259.288,6.188,6206.249,0,34.3,8.109,16.678,9.371,3157.423,12.364,0.27,0.296,0.27,55.405
104,258.329,7.485,11.138,772,523.578,271.004,305.304,252.575,7.984,4778.017,0,40.054,7.485,32.569,10.944,2918.907,15.34,0.27,0.285,0.27,57.86
105,263.963,7.488,11.022,772,574.52,327.408,361.708,247.112,11.054,4487.357,0,51.151,7.488,43.663,13.976,2923.366,18.609,0.27,0.282,0.27,57.228
106,275.405,7.04,10.772,772,482.476,240.509,274.809,241.966,12.547,2388.166,0,67.739,7.04,60.699,18.508,2753.633,19.976,0.27,0.278,0.27,59.495
164,252.44,7.92,10.077,772,428.997,182.924,217.224,246.073,10.5,6206.249,0,40.667,7.92,32.747,11.111,3088.294,15.981,0.27,0.286,0.27,49.467
165,266.734,7.451,10.035,772,338.69,91.852,126.152,246.838,7.511,6066.325,0,54.196,7.451,46.745,14.807,2909.559,16.039,0.27,0.281,0.27,52.364
222,275.178,7.254,9.881,772,278.757,10.869,45.169,267.888,8.646,4487.357,0,41.59,7.254,34.336,11.363,2829.692,12.724,0.27,0.284,0.272,52.96
328,281.595,7.291,9.94,772,87.45,36.319,70.619,51.131,11.547,6066.325,0,264.764,7.291,257.473,72.339,2905.076,73.706,0.27,0.272,0.27,53.008
329,289.039,6.816,10.563,772,133.891,95.108,129.408,38.783,11.915,1621.992,0,284.556,6.816,277.74,77.747,2725.995,77.747,0.27,0.272,0.27,60.254
330,295.275,6.047,10.304,772,103.535,77.478,111.778,26.056,12.144,1560.856,0,303.518,6.047,297.471,82.928,2432.421,86.589,0.27,0.272,0.27,66.246
331,304.727,5.841,10.191,772,49.119,34.398,68.698,14.721,11.708,2404.168,0,324.307,5.841,318.465,88.607,2358.092,100.262,0.27,0.271,0.27,67.834
332,311.783,5.919,10.08,772,131.068,104.565,138.865,26.503,9.72,2838.942,0,319.579,5.919,313.66,87.316,2387.064,90.31,0.27,0.271,0.27,66.211
333,320.799,5.758,10.007,772,217.878,173.664,207.964,44.215,8.442,3484.143,0,310.884,5.758,305.126,84.94,2322.172,93.228,0.27,0.271,0.27,67.566
348,280.151,5.054,9.973,772,81.058,52.945,87.245,28.113,11.4,6847.448,0,286.338,5.054,281.284,78.233,2041.878,78.392,0.27,0.271,0.27,76.717
400,170.896,7.435,12.06,772,51.323,17.951,52.251,33.372,10.571,7172.594,0,171.824,7.435,164.389,46.946,2935.763,68.365,0.27,0.273,0.27,63.062
401,175.03,6.77,11.818,772,227.326,186.083,220.383,41.244,10.794,6550.406,0,168.087,6.77,161.317,45.925,2676.057,66.487,0.27,0.273,0.27,67.874
402,179.835,6.921,11.629,772,129.62,86.35,120.65,43.27,11.627,6087.313,0,170.865,6.921,163.944,46.684,2735.667,67.103,0.27,0.273,0.27,65.33
403,183.31,6.942,11.337,772,168.091,130.58,164.88,37.511,11.027,5321.87,0,180.099,6.942,173.156,49.207,2746.492,67.964,0.27,0.273,0.27,63.491
404,194.939,6.491,11.268,772,181.256,123.572,157.872,57.683,8.917,4355.575,0,171.556,6.491,165.065,46.873,2568.635,63.627,0.27,0.273,0.27,67.501
405,204.14,5.88,11.118,772,197.521,109.109,143.409,88.412,6.917,4350.241,0,150.028,5.88,144.148,40.991,2325.67,57.343,0.27,0.273,0.27,73.513
406,210.047,5.946,10.969,772,267.178,161.516,195.816,105.662,8.295,5462.325,0,138.685,5.946,132.74,37.892,2348.027,50.967,0.27,0.273,0.27,71.726
407,216.663,6.07,10.89,772,259.988,158.171,192.471,101.817,8.681,6307.264,0,149.145,6.07,143.075,40.75,2399.264,52.248,0.27,0.273,0.27,69.749
410,228.824,5.997,10.733,772,224.004,164.785,199.085,59.219,8.755,6332.708,0,203.905,5.997,197.908,55.711,2385.593,62.015,0.27,0.272,0.27,69.589
412,239.311,6.114,10.508,772,70.215,29.437,63.737,40.778,9.295,5221.706,0,232.833,6.114,226.719,63.615,2439.029,68.496,0.27,0.272,0.27,66.823
413,251.713,6.874,10.39,772,42.138,0,34.3,46.063,10.268,4342.115,10.268,233.606,6.874,237.001,4056.136,2737.234,71.593,0.273,0.272,0.27,58.767
414,266.46,7.899,10.152,772,220.012,169.212,203.512,50.8,10.824,3626.165,0,249.96,7.899,242.061,68.294,3137.351,72.294,0.27,0.273,0.27,49.968
415,277.009,7.518,10.049,772,65.439,14.796,49.096,50.643,10.572,3518.118,0,260.666,7.518,253.148,71.219,2992.298,73.506,0.27,0.272,0.27,51.966
416,283.47,8.435,9.968,772,184.129,136.374,170.674,47.756,9.541,3702.002,0,270.014,8.435,261.579,73.774,3351.114,76.105,0.27,0.272,0.27,45.946
481,219.717,5.777,9.812,772,353.623,245.957,280.257,107.666,7.675,5326.263,0,146.351,5.777,140.574,39.986,2284.527,48.043,0.27,0.273,0.27,66.037
103,249.775,8.109,11.556,773,445.103,279.425,313.725,165.678,5.237,7073.491,0,118.397,8.109,110.288,32.349,3182.999,38.594,0.27,0.275,0.27,55.405
104,258.329,7.485,11.138,773,359.069,197.043,231.343,162.026,5.082,5549.792,0,130.603,7.485,123.118,35.683,2943.647,40.661,0.27,0.275,0.27,57.86
105,263.963,7.488,11.022,773,289.86,134.091,168.391,155.769,5.944,5112.222,0,142.495,7.488,135.006,38.932,2948.322,48.847,0.27,0.274,0.27,57.228
106,275.405,7.04,10.772,773,251.575,105.189,139.489,146.386,7.434,2750.338,0,163.319,7.04,156.279,44.622,2779.748,45.718,0.27,0.273,0.27,59.495
164,252.44,7.92,10.077,773,199.147,36.677,70.977,162.47,5.622,7073.491,0,124.271,7.92,116.351,33.953,3111.136,39.486,0.27,0.275,0.27,49.467
165,266.734,7.451,10.035,773,341.64,168.973,203.273,172.667,5.438,7006.519,0,128.366,7.451,120.916,35.072,2929.824,36.445,0.27,0.275,0.27,52.364
222,275.178,7.254,9.881,773,405.761,195.135,229.435,210.626,4.46,5112.222,0,98.852,7.254,91.598,27.008,2845.337,31.829,0.27,0.276,0.271,52.96
328,281.595,7.291,9.94,773,478.373,240.126,274.426,238.247,3.739,7006.519,0,77.648,7.291,70.357,21.215,2853.952,21.573,0.27,0.278,0.27,53.008
329,289.039,6.816,10.563,773,433.239,145.788,180.088,287.45,3.79,1804.723,0,35.889,6.816,29.073,9.806,2658.054,10.269,0.27,0.285,0.27,60.254
330,295.275,6.047,10.304,773,283.003,2.842,37.142,280.16,4.41,1519.145,1.567,47.847,6.047,43.367,622.474,2362.994,13.501,0.273,0.28,0.27,66.246
331,304.727,5.841,10.191,773,517.768,239.037,273.337,278.731,4.186,1842.252,0,60.296,5.841,54.455,16.474,2285.958,19.735,0.27,0.278,0.271,67.834
332,311.783,5.919,10.08,773,673.373,398.973,433.273,274.399,4.455,2118.912,0,71.684,5.919,65.764,19.585,2319.333,20.509,0.27,0.277,0.27,66.211
333,320.799,5.758,10.007,773,517.96,248.182,282.482,269.778,4.176,2578.393,0,85.321,5.758,79.563,23.312,2260.544,25.321,0.27,0.275,0.271,67.566
347,258.03,4.791,10.046,773,477.741,288.148,322.448,189.593,4.988,6957.327,0,102.737,4.791,97.947,28.07,1889.36,33.092,0.27,0.274,0.27,81.533
348,280.151,5.054,9.973,773,258.803,70.094,104.394,188.709,4.373,6604.759,0,125.742,5.054,120.688,34.355,1998,34.643,0.27,0.273,0.27,76.717
400,170.896,7.435,12.06,773,154.195,0,34.3,155.271,14.865,6472.591,14.865,36.136,7.435,43.565,5789.323,2902.752,33.698,0.293,0.282,0.271,63.062
401,175.03,6.77,11.818,773,189.532,2.622,36.922,186.91,12.545,5869.345,9.923,24.377,6.77,15.651,3864.553,2636.258,24.187,0.293,0.294,0.271,67.874
402,179.835,6.921,11.629,773,161.025,0,34.3,198.025,9.106,5515.758,9.106,44.004,6.921,46.189,3552.447,2703.494,31.398,0.284,0.28,0.27,65.33
403,183.31,6.942,11.337,773,288.06,83.84,118.14,204.22,7.546,4799.921,0,34.3,6.942,6.448,9.371,2700.944,20.613,0.27,0.311,0.27,63.491
404,194.939,6.491,11.268,773,264.803,64.842,99.142,199.961,5.817,4128.351,0,34.3,6.491,22.788,9.371,2529.762,21.691,0.27,0.288,0.27,67.501
405,204.14,5.88,11.118,773,366.759,149.926,184.226,216.833,4.148,4220.55,0,34.3,5.88,15.727,9.371,2290.583,17.319,0.27,0.292,0.27,73.513
406,210.047,5.946,10.969,773,539.518,309.63,343.93,229.887,3.79,5432.199,0,34.3,5.946,8.514,9.371,2314.086,13.836,0.27,0.303,0.27,71.726
407,216.663,6.07,10.89,773,353.188,111.36,145.66,241.829,3.788,6370.935,0,34.3,6.07,3.063,9.371,2361.01,12.228,0.27,0.323,0.271,69.749
410,228.824,5.997,10.733,773,534.299,221.979,256.279,312.32,5.417,6746.392,0,83.496,5.997,43.199,22.813,2343.323,22.813,0.27,0.28,0.27,69.589
412,239.311,6.114,10.508,773,784.283,475.327,509.627,308.956,4.7,5773.728,0,69.645,6.114,29.231,19.028,2385.071,19.028,0.27,0.284,0.27,66.823
413,251.713,6.874,10.39,773,685.735,379.468,413.768,306.267,4.302,5157.026,0,54.554,6.874,13.381,14.905,2676.136,15.218,0.27,0.297,0.27,58.767
414,266.46,7.899,10.152,773,569.698,266.173,300.473,303.525,4.703,4522.245,0,37.065,7.899,0,10.127,3071.215,10.635,0.27,0.35,0.27,49.968
415,277.009,7.518,10.049,773,588.584,294.25,328.55,294.333,5.257,4442.597,0,34.3,7.518,9.457,9.371,2925.717,9.371,0.27,0.305,0.27,51.966
416,283.47,8.435,9.968,773,688.506,402.956,437.256,285.551,5.097,4655.722,0,34.3,8.435,23.784,9.371,3286.143,9.617,0.27,0.291,0.271,45.946
431,258.758,6.304,10.039,773,372.657,159.026,193.326,213.631,12.441,7009.571,0,79.427,6.304,73.123,21.701,2471.115,24.18,0.27,0.276,0.27,61.91
481,219.717,5.777,9.812,773,343.215,108.582,142.882,234.634,6.042,5402.787,0,34.3,5.777,13.606,9.371,2249.836,12.607,0.27,0.294,0.27,66.037
