stream_BC,pump,analytical,apportionment,method,Time,MSE.sum,KGE.sum
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2838.3,0.0299492377404155,-0.00534311358659245
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2848.7,0.0311405854907808,-0.139514503463621
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2859,0.0311615335263775,-0.0143776454176388
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2869,0.02686022354443,-0.0567512253686915
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2879,0.0264737317173984,0.00118551097143149
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2889,0.0199551961453833,0.0595261348022237
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2899.3,0.0230707707864792,-0.0446593020442778
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2909.7,0.0211571257309223,0.0422971500286989
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2920,0.0236942845050148,-0.0263855792060972
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2930.3,0.0208327769242507,0.0177188864173982
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2940.7,0.023826098577891,-0.0377559232531133
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2951,0.0258096775313815,-0.0751927134764516
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2960.3,0.0197769179656522,0.00823826818826456
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2969.7,0.0209740264777487,0.0562990960349242
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2979,0.0476620462374786,-0.0237409539168674
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2989.3,0.0214712372978706,0.121361562373041
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,2999.7,0.0279194958931761,0.0930438496102238
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3010,0.0220637363156032,0.0895968217054349
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3020,0.0165032745931242,0.073271704117839
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3030,0.0205209024410769,0.0270917700520937
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3040,0.0182400306270906,0.0158840644856226
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3050.3,0.0176323946527468,0.0852562436114656
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3060.7,0.0179505639385078,0.0610312612282796
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3071,0.0141573508435216,0.0403952628174238
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3081,0.0192103950769048,-0.108958392296705
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3091,0.0196023402470216,-0.124075224806697
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3101,0.0230648803754227,-0.173148100445141
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3111.3,0.0244203176558358,-0.240407895758547
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3121.7,0.0265423379275103,-0.320224011587836
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3132,0.0266330374001865,-0.291066092777811
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3142.3,0.027642106483911,-0.207752640724716
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3152.7,0.0273922884052783,-0.198043381279516
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3163,0.0311855290937111,-0.238929741521271
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3173,0.0321942862594506,-0.217505202856844
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3183,0.03038187431864,-0.191357103847209
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3193,0.0322827766886569,-0.0820162288415549
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3203.3,0.0293826750272904,-0.0548277460950264
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3213.7,0.0344756207934119,-0.114445286559799
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3224,0.0341185870186526,-0.143389303730349
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3234,0.0307491133741397,-0.149003932775432
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3244,0.027672242231845,-0.0478626636868029
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3254,0.0226099030382884,0.034102610925644
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3264.3,0.0284240926193547,-0.0785595715114016
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3274.7,0.0231076976567629,0.00512489627076917
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3285,0.0291029172299534,2.17197271105141e-05
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3295.3,0.0272724511216539,-0.117823686250949
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3305.7,0.0260002246692038,-0.0472028524088692
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3316,0.0289094723772196,-0.0641151318972737
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3325.3,0.0206485568132276,0.0718485421292944
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3334.7,0.0248941737902143,-0.0301123856794123
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3344,0.0233460743215969,-0.00551549735200241
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3354.3,0.0231530371277118,-0.0197021572119056
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3364.7,0.020366516790677,-0.0122053193266443
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3375,0.0198450295793917,0.0114557550815156
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3385,0.0187718422577916,0.0185303336864704
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3395,0.0214205464315301,-0.000191922797716737
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3405,0.0190364547691206,0.0390010039183182
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3415.3,0.0177841631336705,0.0223914560946876
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3425.7,0.0214093926086178,0.0531121677618486
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3436,0.0210407677453005,-0.0482098504457156
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3446,0.0209960550780998,-0.112652418171699
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3456,0.0216109162782666,-0.133738282273731
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3466,0.0252562414828232,-0.178658235270268
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3476.3,0.0270820507210115,-0.310723223531535
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3486.7,0.029554192753272,-0.282590400505048
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3497,0.0291798660493807,-0.334204144501682
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3507.3,0.0263646563026264,-0.229272827700126
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3517.7,0.0329251524124663,-0.328484710926102
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3528,0.0301258388039403,-0.331124510481509
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3538,0.0303249552294568,-0.202122383926636
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3548,0.0324113307110635,-0.209289892822856
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3558,0.0337082070986643,-0.174733811819677
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3568.3,0.0360481789391909,-0.168532376596504
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3578.7,0.0326128419898468,-0.169099731152509
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3589,0.0352041918043293,-0.0885095103547044
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3599,0.0300098655879067,-0.162659482068675
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3609,0.0273404004482777,0.00245358047381605
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3619,0.025774195130382,-0.0447531589595735
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3629.3,0.0301411168059379,-0.188603406386734
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3639.7,0.0275273361029256,-0.0752097304742554
SFR,Intermittent,hunt,WholeDomain,Qf.WebSq,3650,0.0254699006463321,-0.0736041950065862
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,130.3,0.00387972613205798,-0.030078834210516
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,140.7,0.00774129009914447,-0.84457748711606
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,151,0.0112072042757346,0.358411075133697
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,161,0.0113924729062857,0.455885991629267
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,171,0.014951110230201,0.273260245627479
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,181,0.0138767667183427,0.35782363464481
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,191.3,0.0149082376442424,-0.184113002275319
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,201.7,0.0119847238292873,0.389477824383001
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,212,0.0131567371884628,0.446164949628132
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,222.3,0.0121178279113674,0.513300238232015
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,232.7,0.0116538033837194,0.508421612211793
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,243,0.0121250655525964,0.557168036281548
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,253,0.012850289221876,0.58291787047521
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,263,0.0119776295731618,0.589417018536349
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,273,0.0119239106829843,0.640342625780101
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,283.3,0.0114891877976269,0.636786899972702
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,293.7,0.0119009249653683,0.636847216346294
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,304,0.0113944583128342,0.661269950285182
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,314,0.0152694531940136,0.553664726893012
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,324,0.0121985483680553,0.668356660716555
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,334,0.0125838075519417,0.675453718442028
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,344.3,0.011917238956864,0.702625818643595
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,354.7,0.0156943604993362,0.642626972288185
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,365,0.0158770946055098,0.637042924357636
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,375.3,0.0164017183246597,0.65352879275631
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,385.7,0.0187000630695568,0.606041643557523
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,396,0.0211455413054608,0.553797030149957
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,405.3,0.0187075380721365,0.618129265395538
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,414.7,0.0188052415219532,0.626393310163537
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,424,0.0162878503451039,0.659154221434685
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,434.3,0.0158815931481095,0.670829336141804
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,444.7,0.0129284745212551,0.720252772511832
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,455,0.0174248321781251,0.665760666425291
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,465,0.0271056225444539,0.526111410346658
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,475,0.0175443424101778,0.66045239568118
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,485,0.0137504194376184,0.718968107669157
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,495.3,0.0177130576381547,0.673697874262875
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,505.7,0.0138215702229415,0.719623215695227
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,516,0.0141884485091487,0.711567254725803
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,526,0.0191698758827208,0.654630828385436
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,536,0.0223718393566394,0.616599630295702
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,546,0.0204107721591748,0.644865611192196
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,556.3,0.0183245531079773,0.664093017265485
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,566.7,0.0197341386571671,0.652370538141531
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,577,0.0208902606720552,0.637232617124689
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,587.3,0.0215621046293287,0.636017089685224
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,597.7,0.0223368509876738,0.632327631482604
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,608,0.0217184230157789,0.634510850027005
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,618,0.0250534417556877,0.597619029217541
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,628,0.0216827790845201,0.634928783502863
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,638,0.027105323410836,0.577391029289499
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,648.3,0.0277105736338122,0.564163807092575
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,658.7,0.0327700838880893,0.511106717859072
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,669,0.0334670430977303,0.511578506084818
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,679,0.0280849398227998,0.567456543497692
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,689,0.0280331208415882,0.56816729056502
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,699,0.0240726638661849,0.600808288907253
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,709.3,0.0301320409685849,0.551421388692981
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,719.7,0.0294762222770545,0.557700899992027
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,730,0.0291480494972999,0.55120927468809
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,740.3,0.0323541585078411,0.536740062666428
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,750.7,0.0339526425994535,0.516851138326888
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,761,0.031885493968772,0.529419136547484
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,770.3,0.036336109346801,0.474619390958584
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,779.7,0.0350611275401248,0.503058893323966
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,789,0.0347456416624051,0.507617412619022
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,799.3,0.0348891410963029,0.505924267496778
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,809.7,0.0361952585478175,0.490638145064826
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,820,0.0356675101669246,0.50540651574284
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,830,0.0374789490432999,0.488119756631615
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,840,0.0385449814467216,0.476380726873079
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,850,0.0367934425207887,0.500769989241852
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,860.3,0.0328798547522813,0.536464466984152
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,870.7,0.0382336560832588,0.480656380395867
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,881,0.0373612797986647,0.500522304104615
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,891,0.032693797350176,0.520289693649153
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,901,0.0428935261683562,0.434985511825611
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,911,0.0392807770883312,0.480524706839881
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,921.3,0.040384617222215,0.475150541485347
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,931.7,0.0391032783855918,0.477897535780908
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,942,0.0351630064336153,0.51818305389231
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,952.3,0.0392008597002524,0.474746172663726
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,962.7,0.0384216254283867,0.488039698947234
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,973,0.0404362769938259,0.464083728738065
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,983,0.0391714589613846,0.47371505380687
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,993,0.0391595978194236,0.48465005283508
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1003,0.0412334182871206,0.457391041687862
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1013.3,0.0411809139337215,0.46436336249613
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1023.7,0.039740812729947,0.477841146541232
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1034,0.0425126689608423,0.446620500510458
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1044,0.040779673395413,0.459861843704453
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1054,0.0393544422014269,0.474176372960206
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1064,0.0411404783029591,0.448628222635829
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1074.3,0.0420857708767928,0.469061840901357
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1084.7,0.0431590769988374,0.443077318642946
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1095,0.0432851604952168,0.453035474238858
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1105.3,0.0416904508628583,0.447579288321816
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1115.7,0.0450094325412873,0.428549016382703
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1126,0.0448276569060415,0.431063027086121
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1135.3,0.0438997078613827,0.432959204688113
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1144.7,0.0432095591255524,0.443951524133674
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1154,0.0424502248213525,0.443876501456981
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1164.3,0.0439396881886358,0.442819259125415
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1174.7,0.0435360747554206,0.429768071601752
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1185,0.043342678602478,0.439838038272203
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1195,0.0447165866616892,0.433497061511105
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1205,0.0453278663141683,0.434428488601564
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1215,0.0469867992125274,0.439076700941796
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1225.3,0.0480639593561863,0.411326325445387
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1235.7,0.0437341220970841,0.423804079540791
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1246,0.0459897733190952,0.425388351169415
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1256,0.0466248861485796,0.420722114074926
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1266,0.0466767547372892,0.42109819340123
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1276,0.0457665545482295,0.42848239864568
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1286.3,0.0454402759792543,0.423295537710793
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1296.7,0.0453307081696118,0.434606466676662
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1307,0.0476822201482224,0.417259682291653
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1317.3,0.0480766414635249,0.42978413830113
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1327.7,0.0449915207946265,0.435824254101506
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1338,0.0460898010382217,0.439510201483494
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1348,0.0467182845687956,0.426777618537337
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1358,0.0482729710198394,0.410884114988735
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1368,0.0463829071681338,0.420242742412306
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1378.3,0.0475516782025541,0.424697637137623
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1388.7,0.0470717344233789,0.427656642644408
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1399,0.0480067702875061,0.416470163385227
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1409,0.0497432434604832,0.383023827459434
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1419,0.0490587018970813,0.395460572711985
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1429,0.0505699156330539,0.393098812745525
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1439.3,0.0528900241166192,0.371934856533695
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1449.7,0.0500842278966755,0.398342198850283
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1460,0.0512811415803858,0.384919945719584
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1470.3,0.053200035734928,0.353976482645811
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1480.7,0.0519030887851063,0.373643860243825
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1491,0.0558162172061469,0.362173015967708
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1500.3,0.052001170362965,0.386785444529453
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1509.7,0.0529776755468733,0.37229425267926
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1519,0.0518282099781587,0.3909527439334
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1529.3,0.0522707113252807,0.392798175348616
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1539.7,0.053816441013234,0.373124332644847
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1550,0.0533447618881189,0.381859567995321
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1560,0.0531796701287728,0.380501045650261
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1570,0.0561864568486779,0.372930393716069
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1580,0.055533895643899,0.360120207110375
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1590.3,0.0535436140512306,0.367207489973061
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1600.7,0.0518953257016117,0.399287504955672
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1611,0.0563982806939165,0.353315088019364
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1621,0.0580379583749493,0.35945209584606
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1631,0.0531680426799759,0.370758025088745
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1641,0.0496495647525412,0.410568053990929
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1651.3,0.0540047733961576,0.35965165140496
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1661.7,0.0541092283478696,0.387707927797052
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1672,0.05356651390575,0.377500067463975
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1682.3,0.0562082465163656,0.366781515288872
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1692.7,0.0556848980141137,0.371423113567294
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1703,0.0532368236018741,0.377004501684692
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1713,0.0557058754108075,0.375916028186608
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1723,0.0537131153873195,0.386033897934801
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1733,0.0521542005439547,0.362703060053973
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1743.3,0.0563491749545435,0.364673330374504
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1753.7,0.057153002848387,0.367818514068884
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1764,0.052091275927673,0.386999500106763
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1774,0.0547644434581577,0.357149026866664
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1784,0.0594185184242115,0.341086736706217
SFR,Transient,glover,Adjacent+Dynamic,Qf.Web,1794,0.0551289452875511,0.353425117684914
